label,sentence1
1,Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful
1,@KtKasey nooo I am....lmfao and don't bitch me ya bitch
1,All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe
1,Daaamn lmao right back to them old ways RT @KingTralle Look at this hoe ass nigga covering Wiz face you hoe http://t.co/lpPToFmj5R
1,@kingxxlopez Lol me and @MarcusDenton just sit there and make fun of him. I can't stand that fag
1,@_Maniac_Mind_ @Marcfoor4 stfu with that what I'm gonna do and just fuck oh pussy ads nigga
1,"@Yeahhhmans way to take orders like a little bitch, bitch"
1,How you stay faithful in a room full of hoes? &#128549;
1,@jennaferjenbub nice profile pic fag
1,I think all dem hoes on LAHHH regular....
2,RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;
2,@GregHillWAAF soo what you putting on those crackers Gregg?
1,@TribalFollow_ you unfollowed me because you think you're the shit and use follow trains to gain and then just unfollow cause you're a pussy
1,&#8220;@CallNeeshCakey: Kannie &amp; Vonnie some Tiny ass bitches&#128557;&#128557;&#128557;&#8221;&#128557;&#128079;&#128079; I HATED when you and crissi started calling us little body bitches in Hawaii
1,&#8220;@FRATernize: I want to be obsessed with someone and I want someone to be obsessed with me&#8221;then u might have to kill the bitch&#128563;
2,Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes #work
2,Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past
1,@_chrisbrownn14 fuck bitches get money
1,@RoseGoldBenzo duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol
1,@kevkid79 quit ya hating you oyster lookin ass bitch.
1,My bitch cold not average you couldn't fuck my last bitch
1,Pretty sure I got ya bitch nudes in my phone nigga
1,RT @AsapCruz: Omg seriously do bitches still love Sosa??!?
1,Don't let the power of the dollar turn you into a hoe.
1,I call him my bitch @MaKennaM_
1,@klvyupthatsm3 @Huntermoore ew you look like a cheap tranny hooker
1,Mykel stay wit all the bad bitches &#128514;&#128557;&#128530;
1,@kitty_hello14 bitch I ain't arguing with you .. Fuk on! You said some slick shit n I addressed it .. #Simple
1,"@LilTunechi reason for why he only rap about pussy... "" What am I supposed to talk about?"" smh  How bout you make music that ain't NEGATIVE!"
1,"' I told this niggah Maya Angelo died.... This niggah gon ask me "" is that the Red Ninja Turtle ? &#1041204;&#1043473;&#1043357; Wtf ."
2,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters
1,Boney ass bitch farting out mini basketballs &#128514;
1,Okay so either @ScubaKitteh is a super dyke or has some weird car sex fetish.
1,"@davidlyon1690 @_shannonmacleod he wants pussy, nd a dini mean a cat"
1,@taylanicolexo you're just a pussy.
1,"Fuck your dreads fire it up hoe rt while we watch ""This Is The End"""
1,"Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces"
1,I'm glad Ari know to text me or get in contact with me cause I've been calling my bitch all day. I be worried.
0,@_Nadiaxo fags
1,All the redskins act like @DeSeanJackson11 te bitch @DeAngeloHall23 the bitch
1,"Lol I make hoes madd hahhaha, @No_FAKINGG. ;)"
1,"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on sucking dick, focus on getting rich"
0,@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people
1,@Steven_ratata my boots get me bitches so
2,@SoWavyTee hey Hun!
2,@GingerDemoness @RiotCast @weirdmedicine  I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk
2,And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty
1,"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;"
1,"@YourDudeFerg @SammyLightning_ I wish you wood, like a tree in this bitch."
0,Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO   bitch pick one.  Fucking hate you.  I know you proud but shit.
1,"Aye, Mcdonald'ss got a fire ass frozen strawberry lemonade.. This bitch so wet"
1,@samistonge some fucking bitches &#128514;&#128514;
1,"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU"
1,@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger
1,@_LrAnderson that hoe over that
2,@WilliamFBrasky @TheRandomBoner i feel the warm fuzzies.
2,Get this monkey off my back...
1,RT @Fly_Air_Walker: I haven't had cable At my crib in a year I don't give a damn bout a tv show like hoes n hip hop
2,Mommy said no pussy cats inside my dawgs house
2,@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ
1,Drinking Thai-Tea while watching male drama queens bitch on Facebook. Whole lot of snitching going on.&#8230; http://t.co/lNvrx9rndz
1,@surething_mark you didn't even pass ESL yet you bitch lmao
2,@riananewman: @22EdHam brownies tonight what kind?!?!
1,Friend zone ass nigguh
1,@whiteangelss84 @fields_devante mmm where the fuck is that at honkey? U need to wake up and realize its 2013 and get off of the skin
1,@bbluedreamm bitch don't reply&#128524;
2,Monkey see monkey doo
1,@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;
1,"RT @CheefPolo: i hate when bitches be like ""deeper, deeper"" bitch what u thought i had some spare dick in my back pocket i was saving?"
0,"@JizzAtTheScene and how am I assume shit  ,hmm cuz u don't know what fuck u talking about crackers these days."
1,RT @Bdarnon: This is for the bitches who played me... What up hoe?
1,"@chanelisabeth I'm subtweeting my sister, hoe"
1,@TrueNovacane they not gonn comment cause they in the closet hoes lol! #Team #Getchoassoutdatcloset lol
1,@VictorRico3 they didn't want to fuck Steve that bitch lmao
0,RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
2,Annoying yelling bint next door has locked herself out.
2,Country Bumpkin Word of the Day : yokel http://t.co/aBpFZgJU
1,Its crazy hoe we all ken folks im talking all my friends is my family
1,&#8220;@kissme_faith: This bitch comes right in &amp; gets tooo comfortable http://t.co/u9Duc84iwS&#8221;&#128563;&#128551; I never saw this yo my gut all out I hate u&#128514;&#128514;
1,@RnadJorell Knocked that bitch soul out her body lol
1,RT @CoryLafon: I just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p&#8230;
1,@Huntermoore All of these bitches lying
1,Baby girl your pussy looking so vacant....
1,Can't fuck with a coon ass girl bruh
1,@Hunglikerobby_ @emmadiabetes I have an open mind and that bitch Beyonc&#233; is crazy&#128528;
2,Foto: imapython: bieg: albino sea turtle i think u mean soul of the ocean http://t.co/vYmiTsNCEn
1,"I hate a "" think she know how to out head type bitch foh """
2,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.
0,I'm just upset they got faggots on this show
1,Lolololol not to be a hoe but that was a nyyce one
1,@Alan_Casillas nah i thought u had to bitches lol didnt know peters girl was one of them lmao
1,@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy
1,My bitch Remy stuck in 06 &#128557;
1,All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe
1,Im just gettin started oh yeah we got it bitch
2,@Notsosweetpea I like brownies &#128546;
1,I'm a broke hoes dream Rich girls cream !
1,@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine
2,@Ilovebamf Whats it say... I see bird in it... Lmao
1,RT @Blakeanthony98: &#8220;@Thompson_Era: &#8220;@hiagokoury: That hoe smashed the whole team !&#8221;   &#128557;C&#128514;H&#128557;I&#128514;L&#128557;L&#128514;&#8221; Lmao y'all fools&#128514;&#128514;&#128514;&#128514;
0,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot
1,@rednexican69 sounds like a bad bitch.
1,My twitter was hacked = I'm too pussy to admit that I said it and now I want to act like I never said it.
1,&#127942; RT @UBoyRock17: Every bitch n my passenger seat I dun fucked at least one time
1,Pussys only pussy an I get it when I need it
2,"@Gertrude_Larue  I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!"
1,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.
1,"Let her be a hoe, why you stopping her?"
1,@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.
2,"How now, gung-ho?"
2,2 adult human skulls found in trash http://t.co/VcsNP9ejV9
2,"@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
2,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB
1,Just lets you know we all self conscious even the pretty bitches
2,&#8220;@AntiGlib: RT @nateyfu123: #Yankees Michael Pineda in his next start.. http://t.co/Zb1zWN0jet&#8221; @954Nole
1,&#8220;@ToriJBerman: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;
1,Bitches so stupid!!! Yal can't know how I'm bouta start popping bitches
1,"RT @GoatRapLines: When Lil Wayne said ""Even deaf bitches say ""Hi"" to me, she tell a blind bitch and she say ""I gotta see"""" my headphones ju&#8230;"
2,"@WBUR: A smuggler explains how he helped fighters along the Jihadi Highway"": http://t.co/UX4anxeAwd"""
1,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?
2,I'm not really a phone kinda guy.. I actually hate talking on the phone &amp; texting kinda trash to me also.
1,RT @DarrionMarz: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga with &#8230;
1,Only the family in my eyes n bitch they rite heree
1,If a nigga in nap can fuck my bitch that mean she lame for fuckin a lame.... All deez niggas here corny asl
1,Hahahahaa fuckin crow looking bitch
1,@22duces20 haha still a little bitch though &#128517;
1,"@DomWorldPeace Oh nab.. Def not that easy. You may not know, nor believe this but I'm legendary for curving pussy.. lol Guilty pleasure."
0,Curse AVI for Coke because he's a fag and hasn't put it on yet http://t.co/jHQPwop4wk
1,On ya pussy rap sheet it's a whole lot of bros !
1,"Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly"
2,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!
1,@woohdakidd_74 already kno nicca
2,"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands"
0,@Huntermoore happy cuz I woke up white and not a nigger!
1,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch
1,RT @Dhoopin32: When my bitches call me daddy &#128553;&#128525;&#128536;
2,A squad of dyke cholas fear nobody. They worse than the cartel
1,I just wanna travel the world with my bitches &#128553;
1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
1,Errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch
1,&#8220;@Dat_Bitch_Jay: Omarion ol girl w/ this negative ass vibe ! I hate mamas like her &#128530; hoe need to be &#128165;&#128074;&#128165;&#8221;
1,I'm ready to bounce out dis bitch -.-
1,&#8220;@WeirdLilThingz: Stop giving a nigga pussy he stop actin like he care&#8221; no true totally ...
0,RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...
1,"@MorganSmith_20 ohhhhhh , I smell a challenge . USA vs USA next time I see ya bitch ass"
0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.
1,@Me_NOindirect bitch stop harassing me!!!!!!!
1,"I got a thick ass neck, tho. 17 1/2 or 18 on these hoes. Can't zip my half zip fleece out this bitch."
1,A nicca is hungry ... AS FUCK!!
0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.
1,Look at this pussy @YatchakHannah http://t.co/cPyO5YP005
1,"@bjohnson613 This is why I follow and love you, Bill. I may bitch at you, but I'll never quit you."
1,@iMGorgeous_HOES I learned from the great Asia Torres &#128583; take notes bitch &#128514;&#128514;
0,Only faggots use white ds's
1,It's moe's monday ten ten ten twenties on yo titties bitch
1,1 time for the lonely hoes watching #Scandal re runs
1,"Kayci and I greet each other by saying ""hey cunt"" like it makes me lol"
1,My nigga mister meaner just hope back on the bitch
1,"&#8220;@TreMelvin: hoes be like ""omg i love my new comb &#10084;&#65039;"" http://t.co/nuYjUx1SK3&#8221; thought this was Perro"
1, hoe what its hitting for 
2,"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?"
1,"Don't talk to her like that. RT @PaulConroy: @lezarub @tragedy6358 I did a search for ""lying evil cunt"" and guess what? You came top x"
1,I wish I never met that bitch bro on god
1,Bullets stick to a nigguh damn liver
1,@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb
1,Eat the pussy like http://t.co/x0JDphNW53
1,Cock slappin bitches since 95
1,@HouseCracka meet me later for a reach around Charlie Crist
1,RT @FunnyPicsDepot: Lmfao bitch got my phone https://t.co/alUNWj9SCk
1,"Half these females with these twitter names like ""eat my pussy"" ain't even about that life bro.."
1,RT @Chubbylumpkins_: I think this Steubenville rape trial is some bullshit. That rollen bitch wanted the dick lls and got mad when she w ...
1,@YunGMiGo: @Shane_A1 cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca
1,RT @BkBap: ...like to have a seat on it. I also don't assume that because a woman contributes to a sex convo that means her pussy is open f&#8230;
1,"I think I broke a rib when I fell in that ditch, turning into a pussy? I think not."
